Category	Usage	Path	SourceStatus
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_14.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_15.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_16.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_17.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_18.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_19.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_20.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_21.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_22.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Attack/Heapion_Base_Attack_23.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/battle_animation_manifest.json	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Defense/Heapion_Base_Defense_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Faint/Heapion_Base_Faint_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Faint/Heapion_Base_Faint_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Faint/Heapion_Base_Faint_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Faint/Heapion_Base_Faint_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Faint/Heapion_Base_Faint_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Faint/Heapion_Base_Faint_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Faint/Heapion_Base_Faint_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Faint/Heapion_Base_Faint_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Faint/Heapion_Base_Faint_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Hit/Heapion_Base_Hit_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Hit/Heapion_Base_Hit_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Hit/Heapion_Base_Hit_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Hit/Heapion_Base_Hit_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Hit/Heapion_Base_Hit_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Hit/Heapion_Base_Hit_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Hit/Heapion_Base_Hit_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Hit/Heapion_Base_Hit_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Hit/Heapion_Base_Hit_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Idle/Heapion_Base_Idle_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Base/Status/Heapion_Base_Status_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_14.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_15.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_16.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_17.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_18.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_19.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Attack/Heapion_Evolved_Attack_20.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/battle_animation_manifest.json	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_14.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_15.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_16.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Defense/Heapion_Evolved_Defense_17.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Faint/Heapion_Evolved_Faint_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Faint/Heapion_Evolved_Faint_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Faint/Heapion_Evolved_Faint_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Faint/Heapion_Evolved_Faint_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: HEAPION Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/HEAPION/Evolved/Faint/Heapion_Evolved_Faint_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
